feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,mood,song_id
1.4514629806443426,-0.5988163063253567,0.3068368827173908,0.18480374836576746,0.4250574101483648,-0.5770402089624257,0.2440305333145162,-0.6319018792587101,0.4207939929063438,0.01990429136100749,0.6696579896249883,0.55899426512366,0.2521490310575495,0.09025522940407289,-0.4018032614659537,0.7532053427398326,-0.5238521857934931,0.04718981208207059,0.4661079953211107,-0.22296634999125348,-1.7755612064315434,1.2179519434831119,1.001819013382945,1.406348537296587,0.8558497919618573,1.0217240915314287,1.0777031065087364,1.9346384223655573,1.0385814034139245,0.2832702097649235,0.10643795835823952,0.901587822042394,-0.17341531564599508,1.0462906029153054,0.775334388085675,-0.3340881662320295,0.5766294704993293,1.4444277288151297,1.0681964499952228,1.149505630837626,2.326922250926064,0.9938281546760266,2.803428754665344,1.866015089381052,1.6560742798815196,1.0289470047167701,0.9348789187921849,0.9298252283977252,1.1672677668777334,1.5981638680245684,Medium_Medium,1006
-0.051322045180295504,0.2575410075862254,0.32911577181788815,-0.47291804679220356,-0.12679245418268822,0.6729608269946946,-0.019820029291501236,0.3334556211127481,0.04216685166602293,0.541072590295595,0.517284845017159,0.31369881946874906,0.7186360806117201,0.5312509678756079,0.26801628345955475,-0.20628307593931683,0.35914566741431597,0.3991705983578723,-0.45379918023645766,-0.4048654317223547,-0.5722098082203333,1.52079428454072,0.7045178190922802,2.2749436764053867,2.6622301660693375,0.9768152909827689,1.0676344930672577,1.2595078795317158,0.9080546334594547,-0.3800305381790947,0.08950164973490723,-0.06609672967805344,0.030121550273338706,0.31555016327391655,0.1089598901450625,0.33871889185880344,0.14257982031505984,0.24091200928642095,0.12485608640184866,-0.2664613817596039,-0.11421920883874848,0.2285253239398949,-0.12369340711434247,0.22025673189431794,0.12236550060621972,0.21364569116336762,-0.15002721332748356,-0.08104823561816835,0.01940756625883593,0.054820183094880355,Medium_Medium,592
-0.9136596416419089,0.7753317067210972,0.8016746257477814,-0.8750182081078118,-0.28077583825428426,-0.47504852303909545,-0.16815482550660646,-0.21253292011637118,0.0834142102561144,-0.2939584929963523,-0.019225581105873288,0.0969367211524731,-0.5125995765913853,-0.3593699713801778,-0.039573326061173614,0.10371374758474337,-0.4310613506294438,-0.0027174103065097503,1.4588573577896942,0.03448815215102326,0.5491156280627394,-0.3721903094576767,-0.9398495324122054,-0.807471070341941,-0.4609260010947017,-0.8423642250474543,-0.6503956670213256,-1.1702963374304973,-1.154810543377924,4.772058712692075,-0.29737925452182185,-0.26813625461465607,-0.01690246275698645,0.8625134569892995,0.33640409424251444,-0.051255622052639595,0.08207680087934811,-0.24656331067191106,-0.17846281848916157,-0.3360151065460832,-0.4009762796565032,-0.41255023534750707,-0.2725662162391948,-0.48445498567867046,-0.41867318048618324,-0.4199839950535146,-0.6070887317601571,-0.5354608910065725,-0.394732719762039,-0.44657567301305,Medium_Medium,1990
0.2759461600636821,0.9547573059538559,0.047066627066989775,0.13714365949892943,0.6539036119361855,-0.3470925161256594,0.20921411718440594,-0.07107556896997061,1.4467132451767724,0.15595863191439926,1.1582328140074758,1.0929407166920861,-0.05655719540931702,0.04895498110748187,0.10720999999586732,0.33811633846385086,-0.1628186584019302,0.522030353521797,0.7174491348967958,0.0504043872868835,-1.1102472339929454,-0.040203743110552026,-0.10658413300986383,-0.8057492853992628,-0.684690882393784,-0.33112010421323,-0.46334778282966765,-0.3099087944502137,0.12153656036367344,0.6815696633263912,0.23646374930755532,0.9105779088760342,0.28254734711489693,0.7231995173038304,0.7636934520167633,-0.005943899985230693,0.556482319444018,2.408017692806968,3.5179050402855303,2.4391664422119956,1.9523757639468677,1.097195771257576,2.37457799156473,1.7840964001737376,1.1766771218362293,0.7069219700596886,0.9911432331125141,0.9733173239944328,0.9787901218897076,1.265312679021181,Medium_Medium,1748
0.29040754198066343,0.7487982650865438,-0.7415947606957651,0.45656301333704397,-0.5660841163327668,-0.841331597580951,0.13647944587649402,-0.48964808446974356,-0.9255011627283254,-0.9001526342667286,-0.6900861986776365,-0.7519423386367651,-0.5365996624045747,-0.6662255856847006,-0.03065102059654842,-1.0515178250605155,-0.16819803165413766,-0.6760686374681101,-0.22444960224153848,2.135981341490604,-0.25735099248476917,-0.727871800794135,-0.5286159431824136,-0.01839891066495417,-0.5987909341383519,-0.3340690245503019,-0.19405195171159162,-0.20170274919651426,0.6003010627898006,-0.16943571317397266,-0.7327274350055352,-0.8302384389711799,-0.45178984345220596,-0.8711731265520473,-1.0156030470318753,-0.36531050878897564,-0.827733299944078,-0.6568018338102986,-1.183950241602854,-1.2853548525086111,-1.6295449905497084,-1.3537599964142184,-1.4083479772115528,-1.8241347973439022,-1.7419643642003841,-1.6963774327659973,-1.779032181667684,-1.8852847589467003,-1.5660749829474339,-1.6659281450292152,Low_Low,1984
0.4473670367889053,0.36662571363353624,-0.673224519373158,0.29842241813608533,-0.6086016009317885,-0.7717345642392176,-0.5066337781117158,-0.7133495853171914,-0.8483981340417854,-0.6631974061756463,-0.5284252397225481,-0.6782677231108352,-0.3186526105128838,-0.4844860026651925,-0.6523734736988382,-0.8206013164120838,-0.2901504244694397,-0.5144719990721136,-0.23644136505209187,1.7460791137841267,-0.1535966734044453,0.10502727975649004,0.469694313470671,1.0152291339594763,0.46796336414387196,0.9030137264300429,0.8307486821603066,0.6809811288220775,0.39835300490124037,-0.5184691933471292,-0.6255079747519574,-0.18748515038211172,-0.637736266787844,-0.5668243823218182,-0.6234105474277057,-0.41783911839930654,-0.45319700640871236,-0.8568547423186944,-1.092288281773296,-0.9555665815187968,-1.2807000491058644,-1.4180776761056777,-1.3149050714457262,-1.2104994740424515,-1.508681806353671,-1.4484900476028413,-1.3017359883147546,-0.9357088293119439,-1.1951012069834053,-1.3816010993918868,Low_Medium,747
0.05680818737978772,0.3904811961068995,0.19566977766551163,0.1521513473376049,0.742975901420589,-0.201729106955057,0.1807723217992807,-0.10947275085187536,0.4662270305301704,-0.0804689593446874,0.2611540752175028,0.36112718931986826,-0.30650509451329955,-0.07943407980628642,0.6197837613589269,0.9862629498384461,-0.32055643182088617,0.26854673971435683,0.00993025936082206,-0.10929836366843146,0.4788541042733865,-0.535597993917826,-0.4329368051556693,-0.4519602028489391,-0.2686709091177664,-0.47873632750784906,-0.3564948371662905,-0.2516902823186378,-0.27916462180197377,0.5781880223017821,0.8516714100009672,-0.0058193717320493875,0.5191828221161535,-0.07227763264063788,0.22583456398496932,0.6622878214021423,-0.15196970043711364,2.185694440807131,2.1666115683891545,2.522883174642185,2.4393339181953575,1.675317124079197,2.0255033318936233,2.403727908613363,2.9793975363390346,1.6008978763083586,1.9869979278416507,1.615953748498109,1.7539018682285281,1.9927395168583275,Medium_High,1589
0.13318210273828154,0.8937056590778502,0.10666934164195557,0.1354874617804531,0.2535074182582961,-0.6744982094261526,1.1823380637921743,-0.48413247446624313,1.3719482004094172,-0.03908862075834862,1.3451933238196292,1.704267324053525,0.08904956043146184,-0.019837599571782234,1.1683717453843452,1.137450963688325,-0.05844929657500373,0.3508895853503084,0.5975601770828897,-0.08127793768512447,-0.40123033381463835,0.06533269302511002,0.37229271750283083,-0.6640534214833692,0.07000390113651413,-0.528384979412833,-0.7139068627501449,0.17654534708130915,-0.606081991832969,0.08023165716791043,0.5622696391524199,0.14679917914154314,1.9175397010939252,0.9461157091445547,0.9250375218738903,0.8879235460477837,0.8211798398074969,0.44653591166810297,0.8220402647046655,0.4399086716865012,0.5863805575734719,0.22313862867430062,-0.43773719747760775,-0.20847078915222864,-0.01765693667377977,0.29792907724731094,-0.359440110076876,-0.17156354986312064,-0.4728445414314537,0.3965778797767944,Medium_Medium,1576
0.867393655452964,0.698329552763565,-0.6348646717674674,0.7023821882002198,-0.9178378375049357,-0.8659653835479876,-0.33378701012304196,-0.33935702786835237,-0.9159926687451306,-0.9634905709170356,-0.7715738277781605,-0.8284609988811041,-0.7105867801134801,-0.8365332239027169,-0.41856521222377696,-0.9581669071940719,-0.9947924596002272,-0.6741123977029047,2.5961294633309575,1.1808478495551786,-2.192209881424657,-0.11552833216475251,2.0994856996179183,-0.25555574149078036,0.20775580790267875,0.709022861678917,-0.6767168018691831,-0.3876066227345916,-0.21126561782469072,-0.3583791300151114,-0.81227799456261,-0.8662577843834334,-0.45404328041237,-0.886436716701045,-1.0349891203104646,-0.3009884523750652,-0.8202649483148845,-0.7937076775094146,-0.46545800216788635,-0.4010368169458938,-0.23156231309156894,-0.48663668856398395,-0.41777916211378413,0.05193894450200479,-0.17628337749412748,-0.09129310062851373,-0.4808588713642468,-0.6831376880062258,-0.36455798869379064,-0.48906430855694194,Low_Low,1210
-0.20858731445881953,0.052976826109917684,0.6901355202834923,-0.6235425727521285,-0.10440021505711033,-0.6876060981284793,-0.533387227756152,-1.0186059889063872,3.4605891948607486,2.996904196087361,6.497541678011682,5.097603684232281,3.7212568426763646,3.104141792735776,-0.5830825557808855,1.6081060244338208,1.4241476813901353,4.78477762991267,-0.3304590122833667,-0.6822206884937992,-1.1004366176554974,0.38909334637267906,0.1193010841274259,0.07775288352185476,-0.37900846665498733,0.3084276503377141,0.11428230029639971,-0.2954178952187641,0.2163776206490464,2.4670235450133284,0.07154496154935909,0.06642045367821998,-0.5981955891849795,3.7257742101451963,3.505233659771928,-0.5423362934133824,2.9059051905080513,2.210331883014884,2.461623294575551,1.987674448611062,1.9367041477525897,1.9505997231315817,1.6670815845097091,1.4199827903583382,1.520684632896699,1.8080536571658874,1.679977926943286,1.6910213226707413,1.4036943370627744,1.5849486361222527,Medium_Medium,784
-0.5647900413338498,-0.8275574913015834,0.6144880630025409,-1.1335954990199122,1.4808768643179089,3.5920651655915394,0.28453553047740343,3.3547670960221607,0.9139081915564184,1.1565088894461917,0.3309134273846077,0.4797695366298851,1.3627481997384636,1.4894115382271367,1.3747536988125149,-0.005224749825590295,1.6589395315223665,2.4519146129697895,-0.3744977329365651,-0.7748672180326146,-0.40527950084215025,-0.019757339398367196,0.21259834321281487,0.0894860924835748,-0.15426391377116758,0.26291181629767746,-0.0008914372689536239,0.7180557730411627,1.3513603794033573,0.6716164667222538,0.7241709477403019,2.3828560413058946,0.09318645909047744,0.8869227820088872,0.9340100211393926,2.1969932780104497,0.8783590487478246,-1.1926255176279625,-1.3275667510684355,-1.410519536019186,-1.1512313033786472,-1.4066821777284462,-1.3622355263168806,-1.2018949737294404,-0.9831008809438143,-0.6584362694013283,-0.8497485240925562,-1.1740422074547643,-0.5577089250426861,-0.34203599601224544,High_Medium,790
-0.42802785836585755,-0.24197257788679769,0.5167190066249536,-0.41589345128196464,0.3337682037469074,0.7107571075185346,-0.2806927335758996,0.004490904604165622,0.19867888157287572,0.8147751969008993,0.26741330402561425,0.46166365973378104,0.9053771209574263,0.9429935575576109,-0.18815233918778407,-0.07511536676710982,1.2083232764781833,0.7956332992694942,-0.5403756495190619,-0.6171500269876753,0.4824174178617982,0.6206581889978809,-0.5959769433591424,0.031827544976746495,-0.4854468307703126,-0.4825324218338293,-0.4456116594216336,-0.5217266286439455,-0.07563276777722594,0.6045477222998885,0.33420529354770007,0.615072217293607,-0.15348123294958374,0.13447116005086615,0.2602669154698013,-0.0238932266869661,0.10119069968547066,-0.13541872186859288,-0.2168903817408047,-0.40355477868072326,-0.37424625073333023,-0.2152579180154017,-0.16650180509946566,-0.20953861896199147,-0.026227934499527438,-0.2767348616060547,-0.29970519352454533,-0.4654748538601964,-0.5977499512955629,-0.36010617261338185,High_Medium,1204
-0.46669275043408004,-1.1056995433637127,0.30494972061839704,-0.2904299839522873,-0.41732185028222635,0.4938359441131233,-0.6601778083245728,0.38377911782578333,0.6447093650433157,0.7116214495000044,0.019850968812434325,1.3568675636499896,0.5263779073791023,1.3697092118177756,-0.3790888495681578,0.2836531002377199,-0.09079034278009797,1.6215812423498441,-0.5468762586427607,-1.2390351898435765,0.5799171559849643,-0.3150526373386197,-0.6735954395444579,-0.774918953342035,-0.8406143687767568,-0.22183900350517527,-0.24018119920699996,-0.8226768892837316,-0.6588302085416816,3.7731982593100453,-0.09242783502986092,-0.46152687799734915,-0.4577925069408804,1.023858479940577,1.1192623117178173,-0.4624039196778135,0.5758465585786519,0.22456969678793054,0.7686941357035466,0.7772134288753377,0.600972944484573,1.6189611433764772,0.6116161015422711,1.06956475308484,1.2669048262080143,0.9295157699483779,1.2183033691275358,1.042442490509677,0.8296308402721368,1.19446267596456,Medium_High,1562
-0.11988191517802778,0.9589607289741245,-0.2308449505543279,0.27213095230719103,0.015692852804451155,0.07572989444786622,-0.09310822508407833,0.3665808637284949,-0.513628214799226,-0.517471830266128,-0.793339580665165,-0.7316294342018834,-0.6947454127469052,-0.625697520318864,0.15303242199501105,-0.38426692043412697,-0.42850937571144043,-0.3751700747605769,0.39591642964459706,0.16753824674375725,-0.34729107328661524,-0.1838010161162099,-0.4519324751172619,-0.43190762387416787,-0.21912392501754457,-0.2005064737523978,-0.19503370682520343,-0.15320066954694192,-0.17132547079100932,0.28128277974726923,0.11522894853036322,0.007619355325003416,-0.12810331046414528,-0.6775891187923104,-0.620301540294032,0.21142216642205633,-0.47759626388142296,-0.2909867516600748,0.02355837338670554,-0.7909031527707626,-0.720699123546157,-0.6645976525444665,-0.7233745577177161,-0.7820619835496267,-0.8671871133956336,-0.8012083456330085,-0.8002914196106418,-0.8753085754137871,-0.7409395658625405,-1.048622349520218,Medium_Medium,2043
-1.4319040613764655,-1.948498415907838,1.0573118962559411,-1.9191070816025404,0.2152345881693205,3.653900156888713,1.365952171129854,3.501148753160151,0.9411566125463375,2.6086265658336805,0.950316726084419,1.3698098809622785,2.7638767394527406,3.4241494193946336,2.1234500017416478,0.41189541323538953,1.6802770408993501,5.786188317983918,-0.5942512666876382,-1.1635021363193774,-0.15038762400857852,0.6906165393651039,0.319499446433605,-0.2914684320903766,-0.3022225998336351,-0.05342873750597853,0.07299743748817812,0.3856987605835708,0.08461357011812733,-0.23950649148026468,0.642429400604245,0.45011297734737993,2.5162967819102895,0.9305703342963526,1.5677803405890063,0.7579714133822014,1.6292545278135104,-0.5961748028386797,-0.7145224376806112,-0.5566263487178552,-0.5228751855452624,-0.3473565342928894,-0.1640168029432596,-0.2881608611926594,-0.19738502501182312,-0.5525800709046684,-0.6004026162123172,-0.10505564818543985,-0.30063375977688334,-0.4164303459197938,High_High,960
0.20230901621425454,0.7309166954545812,-0.176240205079779,0.2264686213528259,0.7211251723790683,0.7855325899132949,1.1399689582748482,1.5902826590387762,0.015982586204082373,-0.4327867325055317,-0.13266974578606555,-0.22647287069207042,-0.4219683924736454,-0.435125435012966,0.9607270394710262,-0.2920452992499019,-0.08248892670331417,-0.26374575211573736,0.40178125908133133,0.2914539539633766,-0.29327507963712574,-0.6089673312933435,-0.5244258411893216,-0.301143588614647,0.09585580340543476,0.1890195505989943,0.21928345766283966,-0.4134008091268092,-0.023558162769420174,0.11917993518458926,0.6911105409070546,0.9070921019343665,1.4163385247172031,-0.34450922085294644,-0.13967165713517268,1.0817715036034152,-0.07201357905760251,0.27217959453782553,0.1443350067024081,0.15392069081827708,0.15390208870631447,0.20642726852852047,0.021684833659785657,-0.21005168670392024,-0.07120923468104168,-0.07166423439021766,-0.19588514952709188,-0.1262788752006876,-0.4471781703524456,-0.24748441852456005,Medium_Medium,974
-0.39248413199085463,-0.9218254664779064,0.7206413406579263,-0.6858308809786602,0.18738778283051116,0.6424724660761358,-0.373933037018367,0.016252613756406013,-0.0504323332829094,0.5805001941317541,0.670660277141272,0.24104780585341404,1.0510280063867872,0.6223437729584436,-0.27922793934012385,-0.248284170537781,0.9751638698627729,0.35310018802391646,-0.46739382177656924,-0.41068460777996074,0.5273258462037067,-0.7831164482367075,-0.39696384892266795,-0.3485121672127842,-0.7481585730477678,-0.3037903174791496,0.4195240168153001,-0.5740563481787033,0.2161285273569591,1.2880079953982677,0.1365132632197555,0.43917034081162326,-0.2909636098774908,-0.003865613636131047,-0.18816110499220656,-0.20920153609340653,-0.19830513810771472,0.4138892655462585,0.46622936968720186,-0.15467693535849322,0.1016471154669009,-0.15224748630974771,-0.4903056396445109,-0.6927013146552202,-0.39251435331415885,-0.47085777356021796,-0.29013208229065185,-0.2584993386917306,-0.25374442818235515,-0.5882065735611454,Medium_Medium,1238
-0.5111190011920871,-0.4305630714648577,0.35109890722537784,-0.3809858646993764,0.04700752462874467,1.6151533450240745,0.5659323720298897,1.5571972160653806,0.611544548724775,0.7098594610108843,0.621796355279042,0.8319218502262893,0.6062449883383382,0.7963578683838691,0.6960412599521892,0.409804708213612,0.7130433837271575,0.91071627311352,-0.3043132328844262,-0.5592010377333227,0.35869716840517474,-0.05707883243628434,-0.3870521809048806,0.7488601349870898,-0.15655607857570042,0.7958191144880397,-0.2584758218033135,-0.34974561949360095,0.026256339523537935,1.512299800785369,0.03749347459799201,0.32234169642233207,0.7454788248286945,0.7166886885423825,0.696441983840406,0.471738318198559,0.7363135389118929,0.026753305574861396,-0.21743538673105395,-0.33958876803565324,-0.45587204536939036,-0.3493216371115773,-0.3406945709241485,-0.3808932807865989,-0.25661004486160105,0.04313384373268136,0.4147250527105211,-0.07221767694721148,-0.23669347260155543,-0.3192231580789277,Low_High,2057
